Wall time,Step,Value
1659394304.5303829,12288,-527.155517578125
1659394432.5683541,20480,-162.01686096191406
1659394627.3984454,32768,-464.9630432128906
1659394756.5348048,40960,-745.5000610351562
1659394949.0462763,53248,-176.68527221679688
1659395075.4706485,61440,-184.99362182617188
1659395266.1319072,73728,-60.41204071044922
1659395393.1821325,81920,-139.63067626953125
1659395520.5222433,90112,-342.5636291503906
1659395711.7518685,102400,-332.3877868652344
1659395839.7030206,110592,-492.04193115234375
1659396031.1064804,122880,-416.45147705078125
1659396158.1031609,131072,-717.9404296875
1659396349.3218758,143360,-601.7814331054688
1659396479.767806,151552,-391.9639892578125
1659396673.1639268,163840,-299.01641845703125
1659396821.3306255,172032,-207.63424682617188
1659396976.5048683,180224,-62.706546783447266
1659397184.0377052,192512,-689.4810791015625
1659397335.9351456,200704,-79.41310119628906
1659397540.0443614,212992,-578.505859375
1659397681.4457135,221184,126.09516143798828
1659397887.0182405,233472,-343.791748046875
1659398031.7311857,241664,-627.0341186523438
1659398245.5028474,253952,-72.45103454589844
1659398388.6061842,262144,-41.64902877807617
1659398530.849888,270336,-51.07547378540039
1659398737.7607834,282624,-57.567596435546875
1659398880.3693411,290816,-30.85210418701172
1659399085.6743994,303104,-29.715286254882812
1659399220.9412866,311296,142.13523864746094
1659399417.5587828,323584,186.15208435058594
1659399548.0469449,331776,31.046295166015625
1659399746.2657886,344064,41.504974365234375
1659399878.4453971,352256,7.595339775085449
1659400011.6579497,360448,136.52902221679688
1659400209.7480943,372736,96.46895599365234
1659400341.9155345,380928,255.9354248046875
1659400539.8774574,393216,180.67449951171875
1659400673.3710778,401408,217.46739196777344
1659400873.541159,413696,137.99269104003906
1659401004.58477,421888,80.31155395507812
1659401135.0518038,430080,-21.098323822021484
1659401330.2762039,442368,43.04450988769531
1659401459.5930543,450560,104.59732055664062
1659401655.363666,462848,258.8264465332031
1659401787.6665652,471040,118.04502868652344
1659401985.893203,483328,226.25823974609375
1659402118.2204425,491520,181.17166137695312
1659402314.6548293,503808,183.24290466308594
1659402445.2595644,512000,129.72354125976562
1659402575.9847577,520192,182.59628295898438
1659402773.289499,532480,165.6090087890625
1659402905.8492084,540672,187.36837768554688
1659403100.1846967,552960,179.69039916992188
1659403230.9312422,561152,131.84339904785156
1659403428.2325718,573440,170.44517517089844
1659403561.2749012,581632,246.4625701904297
1659403758.070177,593920,265.4576721191406
1659403888.667081,602112,202.46542358398438
1659404018.0260625,610304,256.63458251953125
1659404213.9610353,622592,238.065185546875
1659404344.9694865,630784,75.79017639160156
1659404537.3268917,643072,76.51353454589844
1659404678.6735337,651264,141.4246368408203
1659404891.5107336,663552,252.2808074951172
1659405035.6361096,671744,120.46141052246094
1659405248.284713,684032,222.25823974609375
1659405390.223963,692224,237.0736541748047
1659405533.2621052,700416,207.72874450683594
1659405742.154134,712704,174.72584533691406
1659405883.2232857,720896,243.62403869628906
1659406093.396046,733184,156.50778198242188
1659406234.2984743,741376,243.92649841308594
1659406446.1377404,753664,231.98683166503906
1659406590.3038676,761856,232.14498901367188
1659406731.045907,770048,213.93246459960938
1659406943.0140693,782336,245.4379119873047
1659407084.2055075,790528,223.91514587402344
1659407295.1062393,802816,167.98919677734375
1659407436.8323672,811008,212.96359252929688
1659407645.7160156,823296,165.17579650878906
1659407784.2500246,831488,141.78460693359375
1659407998.0268064,843776,224.90054321289062
1659408138.6921086,851968,254.1593017578125
1659408279.7753532,860160,140.49099731445312
1659408490.2889621,872448,210.4908447265625
1659408632.6881518,880640,276.4739685058594
1659408845.7495887,892928,241.45663452148438
1659408988.3229637,901120,262.5259704589844
1659409198.1785526,913408,177.78895568847656
1659409337.4987683,921600,138.73077392578125
1659409547.1665587,933888,188.17283630371094
1659409690.200491,942080,203.72169494628906
1659409830.4962301,950272,232.1691131591797
1659410042.7884958,962560,257.5321350097656
1659410184.394549,970752,258.28875732421875
1659410396.1418808,983040,249.2620849609375
1659410536.9181106,991232,210.80581665039062
1659410747.5616794,1003520,200.2367706298828
