Wall time,Step,Value
1660463734.3942006,0,-594.1763305664062
1660463744.451854,1,-239.57000732421875
1660463754.609159,2,-306.1037902832031
1660463764.6562684,3,-282.1976623535156
1660463775.0430424,4,-263.06512451171875
1660463787.9632661,5,-95.91890716552734
1660463799.9038103,6,-187.00714111328125
1660463811.7531443,7,-42.31695556640625
1660463822.5318615,8,-100.54624938964844
1660463834.054411,9,-86.08715057373047
1660463847.9226367,10,-59.80095291137695
1660463858.8572016,11,-17.0059814453125
1660463871.2173471,12,-86.13349914550781
1660463885.2926352,13,-194.8009490966797
1660463896.5618925,14,57.43986511230469
1660463909.997499,15,-92.6190185546875
1660463920.8271792,16,-144.2439422607422
1660463933.8031318,17,-129.26025390625
1660463944.9723845,18,-96.07592010498047
1660463958.3037357,19,-118.45440673828125
1660463969.6388779,20,-99.32099151611328
1660463985.9069433,21,-97.57325744628906
1660464003.9696665,22,126.87689208984375
1660464021.070262,23,50.54072952270508
1660464037.321235,24,-6.069472312927246
1660464048.9474053,25,100.4148178100586
1660464060.8494756,26,-23.75945472717285
1660464073.038668,27,21.67632484436035
1660464090.659263,28,124.75118255615234
1660464107.2699041,29,35.76633834838867
1660464122.3569229,30,-12.582667350769043
1660464137.9065652,31,33.39754867553711
1660464150.4400022,32,90.39588928222656
1660464167.9823353,33,132.45106506347656
1660464185.386136,34,197.06704711914062
1660464200.9096713,35,188.27500915527344
1660464215.111562,36,47.085567474365234
1660464234.2784243,37,133.74061584472656
1660464247.4712887,38,221.3526153564453
1660464260.5513527,39,79.40354919433594
1660464278.4009373,40,70.82167053222656
1660464290.5710542,41,205.40745544433594
1660464308.8822534,42,161.8892059326172
1660464324.6651292,43,88.18040466308594
1660464339.865199,44,171.6376953125
1660464357.5495088,45,218.0753173828125
1660464373.1620486,46,240.81552124023438
1660464387.0379775,47,195.53770446777344
1660464405.8378792,48,-13.1536226272583
1660464419.5778775,49,188.59378051757812
1660464432.784465,50,204.1824493408203
1660464454.425843,51,56.663475036621094
1660464475.6383028,52,135.5074005126953
1660464491.559923,53,222.33871459960938
1660464504.175703,54,190.73489379882812
1660464519.665077,55,196.94287109375
